"name","x","y","z"
"Kyloaln DD-A d14-4709",-6330.59375,-1044.53125,21944.09375
"Bya Phla JM-M d7-19",-22367.65625,265.34375,13707.53125
"Byoi Aewsy EF-Y d1-81",-5304.5,703.75,13248.0625
"Eephaills BA-A g950",-10861.84375,-717.125,17078.40625
"Oephaich CL-N d7-3970",-1585.53125,678.0625,17536.28125
"Bloo Dryiae AH-N b26-0",15819.40625,-179.28125,4615.03125
"Eorl Bre UZ-E d12-51",-7844.40625,820.1875,30708.34375
"Eeshorks YC-N c22-822",1871.875,-552.0625,17850.53125
"Eesholt ND-J c25-589",239.5,-287.8125,17950.625
"Aucoks IA-A a96-6",17.125,-43.9375,2515.21875
"Hypoae Scraa TD-T d3-646",-7323.53125,1410.625,22374.71875
"Blua Phio HW-C d14",3386.875,-68.75,14342.46875
"Swoiwns NM-M c10-17",-1130.375,-47.65625,669.90625
"Bloo Dryiae QF-I b15-0",15500.75,-201.4375,4378
"Blau Aec UI-J c25-0",1860.09375,1016.65625,12816.84375
"Prua Dryoae CQ-Q b11-3",1739.5,-51.96875,460.625
"Swoiwns FS-R d5-28",-874.71875,-270.15625,740.5
"Sutchae NH-D d12-28",-78.75,103.40625,49941.21875
"Blaa Dryou JS-K d8-13",4234.5625,-1032.78125,4853.625
"Prae Drye BB-E c12-0",-3454.65625,-1097.09375,770.3125
"Swoidai HD-H d11-11",5831.5,-295.8125,1220.65625
"Kyloagh YN-T d3-62",-12976.8125,-1061.25,21081.25
"Nuekea DW-S b21-1",9195.6875,-523.03125,13478.28125
"Thailio XG-F b30-1",-5985.625,-267.09375,4711.0625
"Greae Dryoae LG-W d2-39",2459.15625,-588.78125,5643.125
"Byeia Euq LB-V c3-6",632.40625,434.46875,5524.25
"Slegao US-T b6-0",-1250.25,-652.875,-3484.15625
"Scheau Flyi TS-U e2-5158",-5283.34375,-1206.59375,22542.5
"Swoiwns HG-R a45-4",-1190.75,-44.59375,699.8125
"Eishoqs XP-V d3-0",-27479.15625,1145.4375,17177.0625
"Eock Gruia UM-A a27-0",-28180.6875,-39.53125,29941.9375
"Eesholt PO-X b47-47",236.15625,-294.21875,17885.40625
"Byaa Theia DY-W b16-0",2731.96875,259.84375,3141.4375
"Blu Theia OW-T b58-0",7736.25,80.28125,2755.9375
"Dryuae Phyloea AA-A g578",-6003.375,1859.28125,28619
"Muena AA-A d30",-15373.5,29.15625,25880.34375
"Thailu VU-V d3-0",22425.96875,-103.71875,4386.96875
"Hypoae Scraa DQ-Y e212",-7113.3125,1646.625,22229.375
"Blua Phio LC-B d1-287",3412.1875,-79.21875,14392.78125
"Prue Dryiae YS-S c20-1",19957.71875,-125.9375,1108.84375
"Eoch Flyuae QD-K d8-294",-8534.1875,-1229.59375,17627.0625
"Pyroifoi KD-A d1-61",3811.84375,-458.90625,5431.46875
"Sifoa SD-Q c19-0",15011.84375,247.4375,1089.34375
"Prae Drye ZU-P d5-1",-3466.78125,-1072.28125,771.71875
"Bloo Dryiae PB-F c14-1",15818.21875,-138.5625,4659.1875
"Eeshorks EU-J c24-135",1863.21875,-505.59375,17899.65625
"Aucoks AI-O a88-1",15.21875,-32.65625,2436.6875
"NGC 6124 Sector NI-T d3-25",462.03125,150.59375,1724.4375
"Scheau Flyi ZJ-R e4-4247",-5192.65625,-1117.875,22782.875
"Phroea Ploe CI-W c4-100",5477.15625,-201.9375,23458.6875
"Shrogaei NB-I b51-17",-83.59375,87,21802.34375
"Hypuae Ain IF-F c12-5",1157.8125,436.65625,-5629.125
"Eephaills BA-A g919",-10877.15625,-762.1875,17124.28125
"Eorl Bre UZ-E d12-52",-7851.75,841.53125,30730.21875
"Slegao YY-R b7-0",-1249.9375,-660.9375,-3459.78125
"Eorld Blao VX-N b9-15",9686.96875,-712.5,27304.53125
"Eock Gruia LB-X c4-1",-28162.59375,-36.09375,29888.84375
"Blaa Dryou YQ-T c17-0",4277.3125,-1057.59375,4850.90625
"Eesholt CW-C b45-17",232.9375,-291.375,17819.6875
"Blu Thua KP-U c17-4",288.65625,422.125,2285.84375
"Clookeou VP-O c22-18",-1203.59375,-238.1875,12697.625
"Kyloasly VQ-D d12-3",-11491.40625,-995.09375,21783.375
"Hypoae Scraa YT-Z d155",-6895.71875,1897.09375,22121.84375
"Prue Dryiae YL-J d10-9",19991.6875,-99.625,1151.90625
"Muena AA-A d31",-15366.96875,19.34375,25873.6875
"Dryuae Phyloea DB-W d2-519",-6054.96875,1876.0625,28684.5625
"Bloo Dryiae BC-G b16-0",15556.84375,-242.4375,4400.21875
"Byeia Euq PQ-T b5-1",639.25,424.78125,5464.09375
"Eishoqs XP-V d3-1",-27469.6875,1148.40625,17189.25
"Swoiwns NY-L a48-1",-1249.3125,-44.53125,732.59375
"Agnairt NH-Y b6-38",-9910.15625,-179.71875,22125.34375
"Eodgovvy OO-N b21-5",1658.6875,203.09375,10921.34375
"Prooe Drye RL-R b38-4",-2557.875,-47.6875,1054.75
"Prielea QU-N b8-1",-457.84375,360.3125,8078.84375
"Nuekea II-R d5-52",9215.40625,-490.5625,13497.875
"Aucoks UK-C a81-3",20.875,-25.78125,2357.8125
"Prae Drye YF-E c12-0",-3504.5,-1064.40625,739.875
"Shrogaei XI-I c23-1416",-80.25,87.84375,21715.03125
"Thailio NT-K b27-1",-5923.0625,-255,4647.25
"Syralee WY-Z a83-0",12756.625,117.5,6235.21875
"Eesholt TY-R c20-123",233.09375,-291.125,17754.25
"Eeshorks IU-Q b50-117",1859.03125,-457.4375,17947.46875
"Hypoae Scraa AA-A h86",-6715.4375,2100.75,22003.78125
"Bloo Dryiae IS-F b16-0",15615.1875,-284.4375,4402.53125
"Umbaist BF-E c3532",-4407.75,-389.5625,29667.75
"Zunaea EG-O d6-265",8285.28125,246.21875,23850.34375
"Byaa Theia CC-J b10-0",2701.625,251.78125,3001.78125
"Dryuae Phyloea AA-A g628",-6081.75,1882.96875,28745.75
"Hypua Flyoae IP-A d821",-11707.78125,-1062.90625,22035.90625
"Phylucs UP-V b17-0",2299.59375,306,1890
"Pyroifoea GP-L c9-0",2512.34375,-586.5625,5748.03125
"Prae Drye XZ-P d5-0",-3500.625,-1062,702.40625
"Thailio IH-O b25-2",-5849.53125,-258.1875,4598.90625
"Eishoqs WP-V d3-0",-27562.875,1115.15625,17253.78125
"Slegao MZ-V c3-1",-1250.75,-654.09375,-3456.03125
"Synookooe ZU-E b15-1",9077.84375,722.4375,12059.8125
"Bleia Eohn ND-A c17-6",-1218.21875,-52.9375,2246.15625
"Schee Eaec GB-O c9-2",-7729.5625,-86.625,-5778.3125
"Eesholt TQ-K d9-2204",237.09375,-294.15625,17688.84375
"Hypuae Aed AP-C c27-0",10438.25,373.625,-7553.28125
"Dryoea Bluae UN-B c29-1786",-4429.84375,-388.8125,29628.96875
"Prua Phoe FN-I d10-1079",-5882.5625,-473.78125,11367.96875
"Nyeajaae CK-H b42-3",-3530.34375,-371.75,7526.75
"Synookoi LS-T c19-0",2616.0625,979.15625,12578.75
"Byeia Euq EY-Y b2-0",656.625,427.8125,5405.96875
"Oochorphs HR-Z c2-0",8494.40625,-230.0625,-2217.3125
"Phylucs VM-L c8-4",2227,284.40625,1877.25
"Blu Thua NW-C b13-0",436.375,147.125,1784.9375
"Zunaea EG-O d6-266",8274.8125,239.0625,23853.65625
"Thailio WI-V b21-0",-5783.53125,-254.59375,4534.375
"NGC 5281 Sector JH-V d2-16",2540.65625,-306,2023.15625
"Eock Gruia KD-S a17-0",-28143.6875,-44.59375,29835.8125
"Schee Eaec RA-U d4-15",-7644.21875,-80.3125,-5759.71875
"Pyroifoea GP-L c9-8",2516.375,-585.96875,5753.21875
"Hypoae Scraa WD-A d1-100",-6706.53125,2101.875,22090.09375
"Blaa Dryou OY-I d9-3",4267.4375,-997.21875,4855.0625
"Dryoea Bluae VQ-B d14-4619",-4450.46875,-389.75,29589.5625
"Nyeajaae EY-G d11-74",-3565,-361.71875,7592.5
"Bya Phla IM-M d7-12",-22449.21875,280,13695.9375
"Bloo Dryiae TO-D b17-0",15676.1875,-322.46875,4417.90625
"Eesholt HG-X c17-394",235.40625,-300.21875,17623.46875
"Slegeae AJ-X c3-1",3732,-346.125,-3457.46875
"NGC 6871 Sector SD-S d4-9",-4684.09375,148.59375,1428.46875
"Traikaae ZS-U d2-36",-235.46875,-14.1875,4317.15625
"Scheau Flyi VI-K d8-5130",-5415.9375,-1168.65625,22706.40625
"Eishoqs WP-V d3-1",-27537.875,1146.28125,17238.5
"Eock Gruia NS-C a12-1",-28131.9375,-42.90625,29780.09375
"Synookoi LS-T c19-1",2618.21875,975.625,12580.65625
"Synookooe OI-Z b17-0",9101.125,714.875,12126.15625
"Dryuae Phyloea KN-S d4-224",-6072.5625,1888.84375,28826.8125
"Nuekea HX-P b23-0",9237.21875,-464.78125,13526.40625
"Traikee HA-A d79",1779.09375,0.8125,4086.9375
"Hypuae Aed YI-E c26-0",10511.1875,350.75,-7594.84375
"Syralee NZ-Z b41-8",12797.59375,117.65625,6241.375
"Blu Thua QC-B b14-0",419.5,135.0625,1800.84375
"Shrogaei PW-L c21-1313",-83.53125,88.1875,21627.71875
"Blaa Dryou MD-J d9-1",4271.71875,-984,4858.46875
"Prae Drye GW-C d57",-3077.9375,-89.90625,244.03125
"Prae Drye KS-F c6",-3159.4375,-95.8125,234
"NGC 6871 Sector HB-M c8-4",-4662.53125,149,1420.09375
"Bleae Briae RU-B b28-2",-748.4375,268.1875,55869.03125
"Grea Flyoae IH-U d3-10",-12349.96875,-697.0625,44095.3125
"Eesholt LE-O d7-2000",235.65625,-304.8125,17558.65625
"Schee Eaec KB-O c9-6",-7559.0625,-77.5625,-5768.0625
"Agnairt VT-U b8-13",-9919.53125,-165.59375,22169.34375
"Traikaae EZ-S d3-65",-169.65625,-17.15625,4386.1875
"Eephaills BA-A g996",-10942.75,-796.46875,17106.59375
"Pyroifoea NU-V b19-1",2526.375,-584.65625,5760.96875
"Col 359 Sector NQ-R b7-0",-140.53125,198.0625,277.90625
"Hypua Flyoae BO-S c4-0",-11995.1875,-999.84375,22193.34375
"Dryuae Phyloea PT-Q d5-184",-6049.53125,1892.34375,28897.65625
"Prooe Drye KF-L d9-20",-2551.375,-39.625,1057.28125
"Smoji XJ-A d0",7700.0625,145.0625,2776.9375
"Hypoae Scraa BK-Y d1-171",-6678.46875,2090.8125,22167.09375
"Byaa Theia XK-V b3-0",2641.5625,253.5625,2871.09375
"Prae Drye XZ-P d5-1",-3500.8125,-1060.5,713.96875
"Schee Eaec DJ-A b20-1",-7475.125,-96.71875,-5758.34375
"Slegao TZ-X d1-8",-1238.90625,-660.125,-3442.09375
"Bloo Dryiae MF-F b31-0",15819.71875,-99.6875,4716.84375
"Scheau Flyi FV-P d5-5685",-5556.21875,-1114.90625,22513.875
"NGC 3114 Sector KW-E b27-4",2841.9375,-86.46875,953.96875
"Thailio DR-T d4-4",-5712.84375,-253.4375,4476.625
"Muena AA-A d32",-15366.9375,-9.59375,25851.34375
"Syralee GU-N c20-28",12837.53125,118.5,6249.875
"Shrogaei BP-I d9-9876",-84.34375,94.5,21540.5625
"Oob Freau CO-S c17-2527",-10348.875,-10.53125,20197.6875
"Traikaae FZ-S d3-121",-94.84375,-19.0625,4445.5
"Slegeae XB-V b7-0",3730.09375,-340.84375,-3447.96875
"Bleia Eohn HZ-M d8-41",-1237.0625,-73.59375,2274.15625
"Blu Euq YE-P c19-7",772.375,23.125,4896.5
"Nuekea II-R d5-40",9261.9375,-447.375,13559.53125
"Hypuae Aed XX-F c25-0",10536.46875,296.15625,-7660.0625
"Dryoea Bluae LB-F c27-1192",-4468.4375,-395.3125,29549.09375
"Zunaea EG-O d6-267",8324.71875,273.8125,23850.375
"Eesholt PQ-G b29-144",238.40625,-308.15625,17493.4375
"Schee Eaec JU-Y b20-1",-7392.8125,-76.84375,-5737.78125
"Eephaills BA-A g701",-10916.8125,-732.75,17135.9375
"Kyloagh FV-P d5-57",-13229.6875,-1090.53125,21241.03125
"Eord Ploe LS-B d13-34",6013.0625,-1089.5625,17992.59375
"Mynoarr MA-Y b2-9",6256.8125,-945.65625,18207.625
"Prae Drye XZ-P d5-4",-3489.21875,-1045.59375,702.8125
"NGC 3114 Sector KW-E b27-2",2850.03125,-92.65625,949.3125
"Slegao TZ-X d1-7",-1230.78125,-658.34375,-3432.28125
"Mynoarr TW-U b4-22",6322.78125,-905.59375,18250.53125
"Dryoi Flyao AQ-Y e92",6380.84375,-873.3125,18299.21875
"Dryoi Flyao YK-X d1-626",6371.21875,-897.8125,18337.21875
"Mynoarr BT-U d2-15",6301.71875,-1229.5625,18442.5625
"Trifid Sector LC-V c2-6",-622.4375,-58.46875,5179.96875
"Mynoarr DA-A f162",6284.78125,-1294.78125,18447.375
"Granaea XO-X d2-134",6267.78125,-1345.25,18395.28125
"Granaea ZJ-X d2-239",6273.15625,-1392.6875,18434.65625
"Granaea SI-Z d1-7",6235.5625,-1357.84375,18365.28125
"Eord Ploe ST-Z d13-352",6036.5625,-1200.84375,18115.84375
"Hypoae Scraa UD-R d5-52",-6592.21875,2053.46875,22503.53125
"Prielea ZI-R c5-16",-471.03125,383.84375,8152.25
"Outordy IW-U d3-0",-2930.78125,842.21875,-2014.75
"Col 173 Sector CM-K c9-3",1225.28125,-228.53125,-274.15625
"Byeia Euq SF-E b4",672.3125,418.90625,5349.59375
"Prua Phoe CD-D b44-3",-5891.0625,-462.78125,11395
"Dryoea Bluae HV-G c26-1577",-4490.03125,-396.1875,29510.25
"Schee Eaec RA-X b21-0",-7309.84375,-82.71875,-5719.125
"Pyroifoea PP-V b19-2",2529.84375,-587.09375,5766.4375
"Muena AA-A d33",-15362.125,3.84375,25864.96875
"Dryu Aescs AF-A d0",16747.03125,61.4375,-12578
"Eephaills BA-A g1298",-10926.8125,-699.28125,17185.78125
"Eesholt HY-P d6-1234",239.21875,-314.09375,17427.90625
"Scheau Flyi GG-Y f3993",-5742.40625,-1131.8125,22350.9375
"Zunaea EG-O d6-268",8312.3125,257.25,23862.09375
"Smoji LD-A b1-0",7647.75,194.84375,2802.40625
"Eoch Flyuae EM-U c16-23",-8522.65625,-1228.65625,17610.96875
"Thailu WU-V d3-1",22513.53125,-90.6875,4376.71875
"Hypoae Scraa TY-R e4-606",-6529.96875,2032.46875,22847.5625
"Prua Phoe MS-C a90-0",-5902.15625,-461,11424.5
"Nuekea UU-K b26-0",9296.28125,-426.90625,13580.03125
"Pria Aec PV-Y b55-0",22518,40.09375,9095.1875
"Blu Euq HN-A d14-1",663.65625,426.53125,5290.625
"Plua Aihm ND-V c2-2",22953.84375,86.375,9301.5625
"Bloo Dryiae PB-C b33-1",15805.625,-48.28125,4761.78125
"Pria Aec LE-Y c14-0",21815.84375,60.34375,8536.75
"Schee Eaec AH-V b22-0",-7224.125,-82.09375,-5703.4375
"Pria Aec OQ-H b51-0",22392.59375,54.78125,9002.78125
"Grie Dryoae YA-L d9-1",22696.15625,-108.65625,6208.09375
"Plua Aihm FT-M b7-0",22880.0625,59.96875,9337.4375
"Slegeae YB-V b7-0",3746.53125,-339.78125,-3451.28125
"Plua Aihm VN-V b2-0",22564.21875,64.59375,9245.34375
"Blu Thua GN-J d9-15",299.21875,455.125,2344.0625
"Bya Phla EY-U b31-4",-22532.875,280.46875,13704.6875
"Pria Aec SB-G b52-0",22417.625,56.15625,9019.125
"Hypoae Aescs DQ-Y c0",-7612.78125,75,-8684.25
"Pria Aec UB-X b56-0",22536.65625,43.75,9117.84375
"Plua Aihm YS-M b7-0",22735.90625,65.03125,9348.8125
"Pyroifoea EU-L c9-9",2531.21875,-579.6875,5774.1875
"Pria Aec ZN-E b39-0",22089.84375,48.09375,8753.84375
"Skaudai PQ-R c6-24",-6310.78125,-453.5625,9477.4375
"Eos Aowsy YU-F b11-58",187.90625,76.90625,17103.28125
"Grie Dryoae YR-U c19-0",22754.90625,-86.4375,6191.28125
"Plua Aihm CN-O b6-0",22900.75,64.875,9317.21875
"Grie Dryoae VL-W c18-0",22802.6875,-85.09375,6173.53125
"Pria Aec CS-S c17-2",21967.28125,50.625,8686.59375
"Plua Aihm DZ-K b8-0",22763.1875,58.125,9359.28125
"Kyloagh DG-O d6-18",-13517.4375,-1001.875,21312.65625
"Pria Aec XI-N b34-0",21930.1875,45.375,8649.375
"Plua Aihm PW-Y b0",22566.15625,45.65625,9198.9375
"Plua Aihm YJ-J b9-0",22626.40625,90.59375,9377.625
"Pria Aec OR-Z b27-0",21785.65625,47.4375,8510.53125
"Blae Drye FW-D d12-4",-1573.90625,-966.46875,5101.5
"Eesholt RF-R b23-18",235.46875,-315.71875,17362.25
"Pria Eurl BA-A d32",21795.53125,-11.53125,223.4375
"Pria Eurl BA-A d40",21835.5,-0.375,244.625
"Pria Eurl BA-A d66",21820.125,-7.25,240.21875
"Pria Aec DJ-V b43-0",22213.59375,11.84375,8847
"Pria Aec EO-T b58-0",22580.53125,39.9375,9156.9375
"Pria Aec GV-J b36-0",21939.125,39.78125,8678.59375
"Phroea Ploe NY-Y d1-2886",5476.25,-206.5625,23457.53125
"Hypoae Scraa FH-B d14-220",-6478.15625,1985.03125,23186.78125
"Plua Aihm ML-Y d14",22547.5,64.6875,9292
"Plua Aihm ML-Y d6",22562,65.9375,9263.0625
"Plua Aihm MQ-A b0",22576.21875,39.4375,9178.65625
"Oochorphs OS-A d1-7",8425.6875,-236.4375,-2228.28125
"Plua Aihm UR-W d1-2",22818.4375,56.3125,9354.5625
"Pria Aec FU-C b40-0",22117.15625,38.5,8758.03125
"Plua Aihm EO-T c3-0",22528.40625,95.40625,9362.6875
"Pria Aec RU-E c25-0",22376.625,60,8978.53125
"Bleae Eurk EJ-R b5-2",-3373,178.875,4183.9375
"Pria Aec XI-W b29-0",21838.0625,58.75,8553.46875
"Plua Aihm KC-N b7-0",22537.4375,96.9375,9339.625
"Pria Aec MG-I b37-0",22020.34375,66.90625,8714.15625
"Plua Aihm CO-M b7-0",22788,53.96875,9345.21875
"Pria Aec JP-T b44-0",22238.78125,0.5625,8860.15625
"Pria Aec GV-S b31-0",21855.375,55.96875,8577.53125
"Ridgue DZ-S d3-22",-10467.71875,7.125,599.4375
"Pria Aec UR-O b47-0",22295.625,36.15625,8918.0625
"Pria Aec ZV-C c26-1",22470.46875,51.125,9038.0625
"Byaa Theia HX-A b1-0",2610.5,269.625,2810.9375
"Pria Aec DJ-L b49-0",22355.84375,55.40625,8967.65625
"Shrogaei XI-K d8-1154",-86.59375,97.53125,21453.21875
"Pria Aec VS-E b39-0",22035.09375,57.5625,8737.3125
"Pria Aec FJ-C b54-0",22483,48.375,9061.34375
"Oob Freau JI-J b36-57",-10348.9375,-10.03125,20199.4375
"Blu Euq VE-E b55-1",685.59375,426.3125,5235.65625
"Pria Aec RG-Q b46-0",22276.90625,18.6875,8899.46875
"Plua Aihm QD-L b8-0",22540.84375,86.53125,9371.5625
"Plua Aihm IR-O b6-0",22540.21875,78.09375,9319.40625
"Bya Phla KD-Z c14-12",-22615.5625,279.5625,13692.125
"Slegeae ZB-V b7-0",3756.71875,-344.96875,-3462.1875
"Dryoea Bluae CP-I c25-1415",-4510.53125,-403.15625,29471.28125
"Pria Aec YY-E b25-0",21702.65625,39.28125,8453.46875
"Flyua Dryoae UP-H a119-0",1678.28125,-58.96875,213.78125
"Thailu UP-R c7-0",22595.0625,-88.75,4405
"Pria Aec AY-M b48-0",22341.53125,50.65625,8951.28125
"Pria Aec KP-T b44-0",22267.84375,9.09375,8869.90625
"Pria Aec LB-R b32-0",21875.125,60.25,8599.28125
"Pria Aec ZX-M b48-0",22316.625,38.875,8938.125
"Plua Aihm DT-M b7-0",22849.375,59,9347.46875
"Pria Eurl AA-A d55",21745.96875,-8.25,221.25
"Pria Eurl AA-A d46",21764.9375,-9.15625,234.75
"Pria Eurl GG-Y d35",21891.9375,14.6875,325.9375
"Schee Eaec CM-V b22-0",-7139.4375,-64.625,-5703.5
"Pria Eurl GG-Y d20",21917.625,7.15625,342.8125
"Pria Eurl GG-Y d2",21882.9375,12.59375,301.21875
"Bleou Aec RI-K d8-0",28829.53125,104.96875,12510.75
"Xothiae RS-U b2-4",-28107.3125,-17.59375,29734.78125
"Pria Aec UM-X b42-0",22175.375,40.09375,8820.21875
"Eos Aowsy BG-O c6-551",149.53125,95.5625,17153.5625
"Plua Aihm AZ-K b8-0",22711.34375,73.34375,9361.65625
"Pria Eurl CA-A d69",21869.375,6.9375,281.90625
"Pria Eurl CA-A d71",21858.375,-1.40625,261.875
"Pria Aec MD-K d8-3",21910,35.875,8632.6875
"Oushaiss OI-Q d6-3",-21914.21875,-146.96875,34090.78125
"Pria Aec DF-D b26-0",21719.59375,39.53125,8459.53125
"Prua Phoe JP-Z b45-17",-5917.21875,-451.375,11449.28125
"Greae Dryoae OL-C b46-4",1939,-163.0625,6326.625
"Pria Aec WL-D c12-0",21697.46875,56.71875,8431.34375
"Eoch Flyuae HD-P b33-0",-8513.5625,-1228.5,17591.25
"Hypuae Aed RG-J c23-0",10573.5,287.65625,-7739.34375
"Hypoae Scraa AA-A h88",-6477.4375,1987.34375,23219.21875
"Skaudai YV-U d3-29",-6235.90625,-456,9510.9375
"Pyroifoea SA-U b20-0",2538.75,-584.09375,5779.8125
"Blae Drye FW-D d12-3",-1579,-967.1875,5099.625
"Agnairt KD-Z d1-4103",-9929.90625,-147.125,22211.21875
"Eesholt DE-L c10-434",229.0625,-320.875,17297.09375
"Phyluwyg AW-N e6-0",2560.84375,280.5625,2758.1875
"Smojuae XG-X b2-0",7599.9375,239.21875,2839.28125
"Bleae Thua QS-U b16-0",-296.75,29.9375,1862.625
"Schee Eaec II-R a45-0",-7056.40625,-39.0625,-5695.5625
"Prua Dryoae DX-F c0",1737.4375,-60.375,218.625
"Pria Aec KA-B b41-0",22141.65625,36.5625,8776.375
"Kyloagh IS-K d8-32",-13797.15625,-1051.40625,21435.03125
"Dryoea Bluae YI-K c24-89",-4527.59375,-405.34375,29430.125
"Eos Aowsy ME-X b15-22",106.65625,110.09375,17201.4375
"Oephaich AQ-N d7-2007",-1589.625,742.4375,17534.46875
"Eephaills BA-A g405",-10929.46875,-706.3125,17201.34375
"Pro Eurl SG-O c6-13",2102.59375,102.4375,528.28125
"Pria Aec GY-Z c13-0",21795.8125,55.625,8513.9375
"Nuekea WM-F c13-17",9322.625,-398.21875,13601.96875
"Phylucs JZ-W b16-0",2080.65625,260.25,1855.875
"Smojuae SB-W b3-0",7551.09375,295.53125,2855.5
"Eesholt OO-D b17-119",233.03125,-324.0625,17231.46875
"Bleou Aec YU-G d10-0",28747.8125,56.125,12617.3125
"Dryoea Bluae TC-M c23-3022",-4548.125,-412.53125,29391.46875
"Eorl Bre UZ-E d12-53",-7843.78125,789.1875,30765.40625
"Blu Euq KM-J b52-0",698.28125,416.34375,5176.6875
"Hypuae Aed HW-V b44-0",10635.34375,239.71875,-7781.40625
"Zunaea EG-O d6-269",8293.71875,253.3125,23857.84375
"Pria Aec LG-I b37-0",21995.4375,57.46875,8697.1875
"Flyua Dryoae YF-D c29-20",1796.03125,-59.5,208.8125
"M23 Sector SX-T b3-5",-297.6875,31.46875,1915.96875
"Graea Eork RP-V b49-0",7367.46875,-142.6875,3848.125
"Pyramoe HS-W c4-36",-584.46875,-135.90625,5561.96875
"Flyua Eoq KT-Y d1-2",3776.125,-344.53125,-3461.8125
"Oushaiss KC-S d5-19",-21923.875,-156.65625,34038.9375
"Bya Phla SR-W b30-3",-22697.5,286.53125,13682.25
"Eorld Blao VX-N b9-11",9687.4375,-712.75,27308.59375
"Clooku SJ-N c8-45",-5805,-615.40625,12128.21875
"Schee Eaec PN-R a45-1",-6969.34375,-29.09375,-5701.8125
"Thainua RN-S c17-0",39097.59375,-21.78125,17617.71875
"Blu Thua QY-S e3-11",19.125,-7.46875,2280.28125
"Synuefai KX-S b37-3",-379.65625,-100.09375,-261.25
"Pria Aec YP-G d10-2",22205,27.125,8821.9375
"Bleou Aec XU-G d10-0",28665.71875,55.9375,12620.5
"Eoch Flyuae QD-K d8-597",-8497.53125,-1226.40625,17576.71875
"Nuekea ZX-D c14-19",9354.375,-372.6875,13621.65625
"Clookeou DY-X b47-7",-1197.125,-256.0625,12767.6875
"Slegao TZ-X d1-5",-1229.21875,-647.0625,-3423.28125
"Byoi Thae PB-B b41-2",4842.3125,37.25,3666.8125
"Eos Aowsy UB-S b18-167",72.09375,126.8125,17255.21875
"Phyluwyg NC-I b52-0",2527.59375,278.84375,2619.96875
"Agnaiz MQ-B c14-176",-8996,-864.4375,22601.46875
"Pria Aec YN-E b39-0",22063.875,45.40625,8742.09375
"Eesholt NF-S c6-12",227.125,-324.84375,17166.15625
"Eos Aowsy ZS-O b20-70",36.46875,142.78125,17308.375
"Eorld Blao VX-N b9-12",9691.78125,-712.9375,27306.53125
"Pria Aec JL-B b27-0",21759.75,41.75,8493.625
"Skaudai ZV-U d3-113",-6160.71875,-456.21875,9551.84375
"Plua Aihm XL-Y c0",22560.9375,48.625,9221.6875
"Schee Eaec CU-P a46-0",-6884.28125,-32.15625,-5692.40625
"Agnairt BY-U c5-1271",-9937.03125,-128.9375,22253.875
"Pyroifoea LV-J c10-9",2559.40625,-589.125,5789.84375
"Prua Phoe PG-W b47-31",-5924.9375,-442.28125,11478.40625
"Plua Aihm RD-L b8-0",22571.875,87.4375,9370.375
"Eorl Bre UZ-E d12-54",-7855.09375,793.625,30770.03125
"Prua Dryoae CQ-Q b11-2",1743.0625,-55.46875,462.03125
"Dryuae Phyloea AA-A g570",-6046.1875,1892.65625,28903.15625
"Oochorrs UK-V d3-1",263.90625,-261.28125,-2015.71875
"Bya Phla MW-W b30-5",-22778.3125,301.34375,13677
"Agnaiz WV-M d7-1507",-8986.8125,-863.125,22669.15625
"Xothiae KG-Y b0",-28102.3125,-22.78125,29678.75
"Dryeia Prou YE-H d10-15",-14387.34375,-1050.5625,21608.59375
"Myumbai GH-V f2-2196",-6241.34375,-1432.53125,23029.6875
"Byeia Thaa HH-E c27-0",-2421.78125,702.65625,3964.375
"Eos Aowsy UU-P d5-3408",-4.03125,159.3125,17356.03125
"Oushaiss KC-S d5-65",-21921.5625,-167.53125,33982.84375
"Graea Eork SR-L c24-1",7299.96875,-143.1875,3815.84375
"Byeia Thaa ZZ-G d10-37",-1685.6875,199.4375,3713.0625
"Phylucs MG-N c7-0",2015.53125,255.5625,1817.4375
"Hypuae Aed ZY-A b42-0",10675.15625,215.71875,-7841.25
"Eodgovvy DX-H b24-2",1654.8125,170.1875,10978.78125
"Traikee GA-A d106",1759.21875,-5.40625,4114.25
"Hypoae Aim TW-E c11-1",-6797.34375,-21.625,-5693.53125
"Plua Aihm KJ-T c3-1",22682.28125,84.3125,9363.25
"Pyroifoea ZB-S b21-0",2566.09375,-586.09375,5797.15625
"Eesholt JZ-T c5-27",223.84375,-327.59375,17100.4375
"Bleou Aec WU-G d10-0",28583.28125,64.65625,12619.125
"Pria Aec DC-B c27-1",22494.71875,35.71875,9082.75
"Bleia Eohn KF-L d9-65",-1266.65625,-72.84375,2344.65625
"Grea Flyoae UR-U b19-0",-12405.59375,-691.53125,44155.4375
"Skaudai HJ-M c9-13",-6089.71875,-451.78125,9602.65625
"Graea Eork AS-A b47-1",7230.375,-147.5625,3790.25
"Plua Aihm ZJ-J b9-0",22654.65625,77.15625,9377.875
"Dryuae Phyloea UZ-O d6-169",-5983.59375,1863.8125,28952.625
"Plaa Ain HZ-Z b54-6",50.875,-19.34375,10373.15625
"Thailio HJ-E b17-0",-5643.28125,-239.34375,4420.34375
"Clookeou WR-Q b51-8",-1172,-265.25,12836.34375
"Thainua PN-S c17-0",39020.46875,-19.78125,17617.0625
"Pria Aec ZH-V b57-0",22559.9375,35.21875,9136.25
